310,krakowski,Zabierzów,"Szkoła Podstawowa im. por. Piotra Olka ps.
""Gołąb""",Kobylany,Jana Pawła II,12,17,76,8,89,63,12,93,9,,,,,,0.6834608922355825
311,krakowski,Zabierzów,"Integracyjna Szkoła Podstawowa im. Ofiar
Pacyfikacji w Radwanowicach",Radwanowice,Szkolna,12,17,63,5,75,52,12,76,6,,,,,,0.5244597421162036
312,krakowski,Zabierzów,"Zespół Szkół w Rudawie - Szkoła Podstawowa im.
Armii Krajowej w Rudawie",Rudawa,"Stanisława
Polaczka",38,26,66,6,73,59,38,72,6,,,,,,0.5544157266658388
313,krakowski,Zabierzów,Szkoła Podstawowa Przy Zespole Szkół w Rząsce,Rząska,Krakowska,16,25,66,6,73,59,16,81,7,,,,,,0.5896893037342914
314,krakowski,Zabierzów,"Szkoła Podstawowa im. Ks. Józefa Poniatowskiego
w Bolechowicach",Bolechowice,Szkolna,35,17,74,8,80,68,35,82,7,,,,,,0.6982594970108388
315,krakowski,Zabierzów,Niepubliczna Szkoła Podstawowa w Zelkowie,Zelków,Jana Pawła II,12,8,68,7,75,61,12,93,9,,,,,,0.5748536060794406
316,krakowski,Zielonki,"Szkoła Podstawowa im. Jerzego Kukuczki w
Korzkwi",Korzkiew,,18,17,68,7,74,63,18,76,6,,,,,,0.6341807083951909
317,krakowski,Zielonki,"Szkoła Podstawowa im. Eugeniusza
Kwiatkowskiego w Owczarach",Owczary,Długa,8,25,75,8,82,68,8,81,7,,,,,,0.6514037820833899
318,krakowski,Zielonki,"Szkoła Podstawowa im. J. Piłsudskiego w Woli
Zachariaszowskiej","Wola
Zachariaszows
ka",Świętego Floriana,24,17,65,6,70,60,24,82,7,,,,,,0.5660178942452971
319,krakowski,Zielonki,Szkoła Podstawowa im. Jana Pawła II w Zielonkac,Zielonki,"Ks. Jana
Michalika",93,15,77,8,80,74,93,85,8,,,,,,0.7690673703337196
320,krakowski,Zielonki,"Szkoła Podstawowa im. Stanisława Wyspiańskiego
w Bibicach",Bibice,"Tadeuszapi
Kościuszki",73,22,76,8,81,72,73,86,8,,,,,,0.7399550589890455
321,limanowski,m. Limanowa,"Szkoła Podstawowa Nr 1 im. Marii Konopnickiej w
Limanowej",Limanowa,"Marii
Konopnickiej
z",45,44,70,7,77,63,45,70,5,,,,,,0.4701888463520421
322,limanowski,m. Limanowa,"Szkoła Podstawowa nr 2 im. Tadeusza Kościuszki
w Limanowej",Limanowa,Piłsudskiego,42,12,62,5,71,54,42,75,6,,,,,,0.527659152299735
323,limanowski,m. Limanowa,Szkoła Podstawowa,Limanowa,Jordana,89,18,62,5,72,52,89,69,5,,,,,,0.5046988119934581
324,limanowski,m. Mszana Dolna,Szkoła Podstawowa nr 1 im. Henryka Sienkiewicza,Mszana Dolna,Sienkiewicza,54,31,73,8,79,67,54,72,6,,,,,,0.5355775059648702
325,limanowski,m. Mszana Dolna,"Szkoła Podstawowa nr 2 im. Mikołaja Reja w
Mszanie Dolnej",Mszana Dolna,Rynek,58,22,59,4,67,52,58,61,4,,,,,,0.4567369239770888
326,limanowski,Dobra,"Szkoła Podstawowa im. Batalionów Chłopskich w
Chyszówkach",Chyszówki,,8,25,54,3,64,44,8,53,2,,,,,,0.34589007358312907
327,limanowski,Dobra,Szkoła Podstawowa w Dobrej,Dobra,,48,15,58,4,72,44,34,68,5,14,52,3,,,0.4277296764235391
328,limanowski,Dobra,"Szkoła Podstawowa im. Janusza Korczaka w
Wilczycach",Wilczyce,,13,38,78,8,78,78,13,85,8,,,,,,0.6483004052866175
329,limanowski,Dobra,Szkoła Podstawowa im. Jana Pawła II w Skrzydlnej,Skrzydlna,,12,25,63,5,73,53,12,70,5,,,,,,0.5013856368045329
330,limanowski,Dobra,Szkoła Podstawowa im. Stanisława Wyspiańskiego,Stróża,,5,0,52,3,61,42,5,53,2,,,,,,0.3718953586852237
331,limanowski,Dobra,Szkoła Podstawowa w Jurkowie,Jurków,,23,9,68,7,73,62,23,68,5,,,,,,0.5974748422792691
332,limanowski,Jodłownik,"Szkoła Podstawowa im. Henryka Sienkiewicza w
Szyku",Szyk,,13,31,62,5,78,47,13,51,2,,,,,,0.28463086783199915
333,limanowski,Jodłownik,"Szkoła Podstawowa im. Tadeusza Kościuszki w
Wilkowsku",Wilkowisko,,15,0,61,5,64,57,15,60,3,,,,,,0.5146317525597028
334,limanowski,Jodłownik,"Szkoła Podstawowa im. Adama Mickiewicza w
Krasnem-Lasocice","Krasne -
Lasocice",,4,25,52,3,64,40,4,70,5,,,,,,0.3619110523721412
335,limanowski,Jodłownik,"Szkoła Podstawowa im. Wł. Broniewskiego w
Jodłowniku",Jodłownik,,15,27,56,4,64,48,15,59,3,,,,,,0.41214316848458227
336,limanowski,Jodłownik,"Szkoła Podstawowa im. Władysława Orkana w
Szczyrzycu",Szczyrzyc,,24,17,66,6,75,57,24,58,3,,,,,,0.4303022106769263
337,limanowski,Jodłownik,"Szkoła Podstawowa im. Jana Pawła II w Sadku-
Kostrzy","Sadek -
Kostrza",,6,83,73,8,83,62,6,57,3,,,,,,0.2920976488355224
338,limanowski,Kamienica,Szkoła Podstawowa w Zalesiu,Zalesie,,19,21,64,6,74,54,19,65,4,,,,,,0.4773601495205731
339,limanowski,Kamienica,Szkoła Podstawowa im. Jana Sobieskiego,Zbludza,,7,29,71,7,79,64,7,84,8,,,,,,0.6498979481075995
340,limanowski,Kamienica,"Szkoła Podstawowa im. Marii Konopnickiej w
Zasadnem",Zasadne,,8,0,57,4,66,48,8,69,5,,,,,,0.43075604187861954
341,limanowski,Kamienica,Szkoła Podstawowa Nr 1 w Kamienicy,Kamienica,,23,26,60,5,73,47,23,58,3,,,,,,0.36739194906060213
342,limanowski,Kamienica,"Szkoła Podstawowa nr 1 im. 1 Pułku Strzelców
Podhalańskich Armii Krajowej w Szczawie",Szczawa,pi,13,15,58,4,74,41,13,70,5,,,,,,0.40342962462632886
343,limanowski,Kamienica,"Szkoła Podstawowa nr 2 im. Jana Matejki w
Kamienicy",Kamienica,,15,0,64,6,70,57,15,68,5,,,,,,0.552896694185197
344,limanowski,Kamienica,"Szkoła Podstawowa nr 2 im. Mikołaja Kopernika w
Szczawie",Szczawa,z,4,75,84,9,85,84,4,70,5,,,,,,0.41957123668808805
345,limanowski,Laskowa,Szkoła Podstawowa im. Janusza Korczaka,Laskowa,,61,23,55,3,67,44,61,71,5,,,,,,0.4150324833564051
346,limanowski,Laskowa,Szkoła Podstawowa im. Jana Matejki,"Kamionka
Mała",,7,14,69,7,76,61,7,68,5,,,,,,0.5565723372143999
347,limanowski,Laskowa,Szkoła Podstawowa im. Królowej Jadwigi,Sechna,,6,17,64,6,70,58,6,77,7,,,,,,0.5607838752674431
348,limanowski,Laskowa,"Szkoła Podstawowa im. Mikołaja Kopernika w
Jaworznej",Jaworzna,,14,21,72,7,74,69,14,63,4,,,,,,0.4777348653107131
349,limanowski,Laskowa,"Szkoła Podstawowa im. Tadeusza Kościuszki w
Żmiącej",Żmiąca,,10,30,58,4,63,52,10,55,2,,,,,,0.37138008509730047
350,limanowski,Laskowa,Szkoła Podstawowa im. Świętego Józefa w Krosnej,Krosna,,9,0,66,6,78,54,9,67,5,,,,,,0.5431894535554522
351,limanowski,Limanowa,Szkoła Podstawowa w Młynnem,Młynne,,9,33,66,6,73,59,9,71,5,,,,,,0.5182291327482889
352,limanowski,Limanowa,Publiczna Sześcioletnia Szkoła Podstawowa,Męcina,,29,28,64,6,78,50,29,67,5,,,,,,0.4326205411753975
353,limanowski,Limanowa,"Szkoła Podstawowa im. ks. Józefa Górszczyka w
Pisarzowej",Pisarzowa,,15,20,53,3,69,37,15,50,2,,,,,,0.2735260061293132
354,limanowski,Limanowa,Szkoła Podstawowa im. Juliana Tuwima w Kaninie,Kanina,,4,25,69,7,83,56,4,76,6,,,,,,0.5334385138452955
355,limanowski,Limanowa,Szkoła Podstawowa im. Królowej Jadwigi,Wysokie,,13,23,55,3,68,43,13,66,5,,,,,,0.4031422931599015
356,limanowski,Limanowa,"Szkoła Podstawowa im. Marii Dąbrowskiej w
Nowym Rybiu",Nowe Rybie,,12,42,65,6,74,56,12,69,5,,,,,,0.45569177986396675
357,limanowski,Limanowa,"Szkoła Podstawowa im. St. Wyspiańskiego w
Mordarce",Mordarka,,21,10,63,5,71,55,21,61,4,,,,,,0.4989188591329503
358,limanowski,Limanowa,Szkoła Podstawowa im. Wł. Reymonta w Pasierbcu,Pasierbiec,,17,24,68,7,74,62,17,66,5,,,,,,0.5022116267937838
359,limanowski,Limanowa,"Zespół Szkół Nr 1 w Starej Wsi Szkoła
Podstawowa Nr 1 im. Bohaterów Westerplatte w
Starej Wsi",Stara Wieś,,17,41,63,5,68,57,17,63,4,,,,,,0.41569956811331943
360,limanowski,Limanowa,"Zespół Szkół im. St. Wyspiańskiego w Rupniowie -
Szkoła Podstawowa nr 1 im. Stanisława
Wyspiańskiego w Rupniowie",Rupniów,,17,35,72,7,82,63,,,,17,64,6,,,0.1315041659683392
361,limanowski,Limanowa,Szkoła Podstawowa nr 1 im. T. Kościuszki,Siekierczyna,,17,47,67,6,76,58,17,68,5,,,,,,0.4336137306641589
362,limanowski,Limanowa,Szkoła Podstawowa Nr 2 w Siekierczynie,Siekierczyna,,13,38,65,6,73,56,13,53,2,,,,,,0.3272239838959665
363,limanowski,Limanowa,"Szkoła Podstawowa nr 2 im. Konstytucji 3 Maja w
Męcinie",Męcina,,14,14,71,7,75,67,14,69,5,,,,,,0.5839855925765277
364,limanowski,Limanowa,"Zespół Szkół im. Stanisława Konarskiego w Starej
Wsi II - Szkoła Podstawowa Nr 2 w Starej Wsi",Stara Wieś,pi,10,50,73,8,79,67,10,78,7,,,,,,0.5325935924308062
365,limanowski,Limanowa,Szkoła Podstawowa im. Królowej Korony Polskiej,Kłodne,z,14,21,76,8,77,74,14,88,8,,,,,,0.7360500951396469
366,limanowski,Łukowica,"Szkoła Podstawowa im. Adama Mickiewicza w
Stroniu",Stronie,,7,29,70,7,77,64,7,69,5,,,,,,0.5130718063125671
367,limanowski,Łukowica,"Szkoła Podstawowa im. H. Sienkiewicza w
Jastrzębiu",Jastrzębie,,7,43,66,6,74,59,7,61,4,,,,,,0.38979454437788336
368,limanowski,Łukowica,Szkoła Podstawowa im. I Armii Wojska Polskiego,Młyńczyska,,18,33,61,5,70,53,18,54,2,,,,,,0.34783645800898977
369,limanowski,Łukowica,"Szkoła Podstawowa im. Jana Kochanowskiego w
Świdniku",Świdnik,,11,45,78,8,80,76,11,74,6,,,,,,0.5116534960064125
370,limanowski,Łukowica,"Szkoła Podstawowa im. Kazimierza Pułaskiego w
Jadamwoli",Jadamwola,,6,17,58,4,61,55,6,49,1,,,,,,0.34910053639132194
371,limanowski,Łukowica,Szkoła Podstawowa im. Marii Skłodowskiej-Curie,Łukowica,,24,25,64,6,72,55,24,74,6,,,,,,0.539684386609021
372,limanowski,Łukowica,"Zespół Szkół w Przyszowej - Szkoła Podstawowa
Nr 1 im. Marii Konopnickiej",Przyszowa,,28,7,51,2,56,45,28,59,3,,,,,,0.3507926930380485
373,limanowski,Łukowica,Szkoła Podstawowa Nr 2 im. Henryka Sienkiewicza,Przyszowa,,13,15,53,3,57,49,13,61,4,,,,,,0.39403846517354796
374,limanowski,Mszana Dolna,Zespół Szkoły i Przedszkola w Olszówce,Olszówka,,19,11,52,3,64,40,19,58,3,,,,,,0.3624706132507835
375,limanowski,Mszana Dolna,"Szkoła Podstawowa im. Tadeusza Kościuszki w
Łętowem",Łętowe,,15,13,59,4,69,48,15,57,3,,,,,,0.4181524417231779
376,limanowski,Mszana Dolna,"Zespół Placówek Oświatowych, Szkoła
Podstawowa Nr 1 im. Marii Konopnickiej w Mszanie
Górnej",Mszana Górna,,20,45,69,7,79,59,20,75,6,,,,,,0.49605400014909523
377,limanowski,Mszana Dolna,"Szkoła Podstawowa Nr 1 im. Marii Skłodowskiej
Curie w Kasinie Wielkiej",Kasina Wielka,,36,3,59,4,69,49,36,66,5,,,,,,0.4720925023573886
378,limanowski,Mszana Dolna,"Szkoła Podstawowa Nr 2 im. Juliana Tuwima w
Kasince Małej",Kasinka Mała,,19,42,71,7,81,62,19,62,4,,,,,,0.39500549045569755
379,limanowski,Mszana Dolna,"Zespół Szkoły i Przedszkola Szkoła Podstawowa nr
2 w Mszanie Górnej",Mszana Górna,,11,0,72,7,77,67,11,63,4,,,,,,0.577421348810037
380,limanowski,Mszana Dolna,"Szkoła Podstawowa nr 2 im. Św. Stanisława Kostki
w Lubomierzu",Lubomierz,,8,0,63,5,68,58,8,66,5,,,,,,0.5497743827324068
381,limanowski,Mszana Dolna,"Szkoła Podstawowa nr 3 im. Jana Pawła II w
Kasince Małej",Kasinka Mała,,6,0,62,5,68,56,6,60,3,,,,,,0.5413743507197549
382,limanowski,Mszana Dolna,Szkoła Podstawowa im. Św. Floriana w Glisnem,Glisne,pi,4,0,71,7,74,69,4,69,5,,,,,,0.6701786888081933
383,limanowski,Mszana Dolna,Szkoła Podstawowa im. Jana Pawła II w Łostówce,Łostówka,,14,21,59,4,62,56,14,69,5,,,,,,0.48482963508755966
384,limanowski,Mszana Dolna,"Szkoła Podstawowa nr 1 im. Władysława
Broniewskiego w Kasince Małej",Kasinka Mała,z,20,30,66,6,79,53,20,75,6,,,,,,0.5023657858854671
385,limanowski,Mszana Dolna,"Szkoła Podstawowa nr 1 im. Św. Józefa w
Lubomierzu",Lubomierz,,19,16,70,7,74,66,19,64,4,,,,,,0.5139126520116668
386,limanowski,Niedźwiedź,"Szkoła Podstawowa im. Władysława Orkana w
Niedźwiedziu",Niedźwiedź,,31,32,57,4,68,46,31,82,7,,,,,,0.43404459858545363
387,limanowski,Niedźwiedź,"Zespół Placówek Oświatowych im. Jana Pawła II -
Szkoła Podstawowa w Podobinie",Podobin,,12,8,65,6,76,54,12,79,7,,,,,,0.5480912512866671
388,limanowski,Niedźwiedź,"Szkoła Podstawowa im. Władysława Orkana w
Porębie Wielkiej",Poręba Wielka,,27,7,56,4,62,50,27,56,3,,,,,,0.4579678304794093
389,limanowski,Niedźwiedź,Szkoła Podstawowa im. Katarzyny Smreczyńskiej,Konina,,19,42,69,7,76,62,19,65,4,,,,,,0.4290632943083994
390,limanowski,Słopnice,Zespół Placówek Oświatowych w Słopnicach,Słopnice,,78,50,63,5,71,56,78,61,4,,,,,,0.3720439705531041
391,limanowski,Słopnice,Szkoła Podstawowa nr 2 im. Jana Pawła II,Słopnice,,21,10,64,6,71,58,21,63,4,,,,,,0.5353222166160588
392,limanowski,Słopnice,"Szkoła Podstawowa nr 4 im. J. H. Dąbrowskiego w
Słopnicach",Słopnice,,17,24,49,2,57,40,17,45,1,,,,,,0.28454068130847643
393,limanowski,Tymbark,"Szkoła Podstawowa im. Tadeusza Kościuszki w
Zawadce",Zawadka,,9,33,78,8,84,71,9,68,5,,,,,,0.4822216192483263
394,limanowski,Tymbark,"Szkoła Podstawowa im. Adama Mickiewicza w
Podłopieniu",Podłopień,,12,25,65,6,72,58,12,69,5,,,,,,0.5283626181447266
395,limanowski,Tymbark,Szkoła Podstawowa im. Józefa Marka w Tymbarku,Tymbark,,36,19,61,5,68,54,36,72,6,,,,,,0.5191499497724371
396,limanowski,Tymbark,"Niepubliczna Szkoła Podstawowa im. Marii
Dąbrowskiej",Piekiełko,,18,6,65,6,71,58,18,54,2,,,,,,0.4417935246520836
397,miechowski,Charsznica,Szkoła Podstawowa w Pogwizdowie,Pogwizdów,,5,40,63,5,73,52,5,74,6,,,,,,0.48176889609223494
398,miechowski,Charsznica,"Szkoła Podstawowa im. Mikołaja Kopernika w
Swojczanach",Swojczany,,7,0,74,8,78,69,7,81,7,,,,,,0.6988986590470271
399,miechowski,Charsznica,Szkoła Podstawowa w Tczycy,Tczyca,,11,9,66,6,76,56,11,72,6,,,,,,0.5650342101910608
400,miechowski,Charsznica,"Szkoła Podstawowa im. Antoniego Malatyńskiego
Charsznicy","Miechów-
Charsznica",Szkolna,55,13,58,4,68,47,55,71,5,,,,,,0.44692270640092097
401,miechowski,Gołcza,Szkoła Podstawowa w Wysocicach,Wysocice,,11,9,55,3,71,40,11,61,4,,,,,,0.37795344095722805
402,miechowski,Gołcza,Szkoła Podstawowa im. Jana Pawła II w Gołczy,Gołcza,,35,3,67,6,72,62,35,72,6,,,,,,0.609838688563137
403,miechowski,Gołcza,Szkoła Podstawowa w Szreniawie,Szreniawa,,6,0,72,7,72,73,6,60,3,,,,,,0.5287241037622897
404,miechowski,Kozłów,Społeczna Szkoła Podstawowa w Przybysławicach,Przybysławice,pi,4,0,61,5,68,55,4,52,2,,,,,,0.458523738280633
405,miechowski,Kozłów,Szkoła Podstawowa Nr 1 w Kozłowie,Kozłów,,32,0,61,5,68,54,32,65,4,,,,,,0.5150199969167989
406,miechowski,Książ Wielki,"Szkoła Podstawowa im. Marii Skłodowskiej-Curie w
Antolce",Antolka,,16,19,67,6,75,59,16,71,5,,,,,,0.5624334036652892
407,miechowski,Książ Wielki,"Szkoła Podstawowa im. Jana Pawła II w Książu
Małym",Książ Mały,,10,20,68,7,78,59,10,64,4,,,,,,0.47865117433613635
408,miechowski,Miechów,Szkoła Podstawowa nr 1 im. Henryka Sienkiewicza,Miechów,M. Konopnickiej,89,10,60,5,73,48,89,73,6,,,,,,0.47760095884123555
409,miechowski,Miechów,"Szkoła Podstawowa Nr 2 im. Marii Konopnickiej w
Miechowie",Miechów,os. Sikorskiego,48,6,64,6,73,55,48,76,6,,,,,,0.543647109187049
410,miechowski,Miechów,"Szkoła Podstawowa im. Samodzielnej Brygady
Strzelców Karpackich - Obrońców Tobruku","Bukowska
Wola",,8,0,53,3,54,52,8,73,6,,,,,,0.32161650807020364
411,miechowski,Miechów,Szkoła Podstawowa,Jaksice,,10,40,66,6,80,52,10,60,3,,,,,,0.3497916019469683
412,miechowski,Miechów,"Szkoła Podstawowa im. Gen. Stanisława Maczka w
Pojałowicach",Pojałowice,,19,21,63,5,74,52,19,70,5,,,,,,0.499975998368905
413,miechowski,Miechów,Szkoła Podstawowa w Pstroszycach,Pstroszyce,,1,0,55,3,55,55,1,88,8,,,,,,0.2988892562686728
414,miechowski,Miechów,"Szkoła Podstawowa im. 106 Dywizji Piechoty Armii
Krajowej",Parkoszowice,,6,0,53,3,60,46,6,58,3,,,,,,0.3910216236319352
415,miechowski,Racławice,"Szkoła Podstawowa im. Tadeusza Kościuszki w
Racławicach",Racławice,,20,40,58,4,70,46,20,65,4,,,,,,0.3894283696894792
416,miechowski,Słaboszów,"Szkoła Podstawowa im. Partyzantów Ziemi
Miechowskiej",Janowice,,14,14,50,2,61,38,14,69,5,,,,,,0.3158619829799476
417,miechowski,Słaboszów,Szkoła Podstawowa w Dziaduszycach,Dziaduszyce,,23,9,52,3,62,41,23,63,4,,,,,,0.35951940058761733
418,myślenicki,Dobczyce,"Szkoła Podstawowa im. K. K. Baczyńskiego w
Dobczycach",Dobczyce,Parkowa,77,30,70,7,74,65,77,77,7,,,,,,0.6047298590841638
419,myślenicki,Dobczyce,"Szkoła Podstawowa im. Bohaterów Tajnego
Nauczania w Dziekanowicach",Dziekanowice,,11,18,54,3,68,40,11,58,3,,,,,,0.3530396480189757
420,myślenicki,Dobczyce,Szkoła Podstawowa,Kornatka,,17,35,63,5,67,60,17,65,4,,,,,,0.457818660956476
421,myślenicki,Dobczyce,Szkoła Podstawowa im. T. Kościuszki w Nowej Wsi,Nowa Wieś,,11,27,67,6,75,59,11,72,6,,,,,,0.5425080588792486
422,myślenicki,Dobczyce,"Szkoła Podstawowa im. Stefana Kardynała
Wyszyńskiego",Stadniki,,22,27,65,6,73,56,22,65,4,,,,,,0.4675068051969389
423,myślenicki,Dobczyce,"Szkoła Podstawowa im. Marii Konopnickiej w
Brzączowicach",Brzączowice,,14,0,63,5,74,52,14,66,5,,,,,,0.5202308990286144
424,myślenicki,Lubień,"Zespół Szkół im. Świętej Jadwigi Królowej w
Krzeczowie - Szkoła Podstawowa w Krzeczowie",Krzeczów,,8,38,73,8,81,66,8,68,5,,,,,,0.4678170542741031
425,myślenicki,Lubień,"Szkoła Podstawowa im. Adama Mickiewicza w
Tenczynie",Tenczyn,,28,11,56,4,64,47,28,61,4,,,,,,0.43505508481246946
426,myślenicki,Lubień,Szkoła Podstawowa im. Władysława Orkana,"Skomielna
Biała",pi,34,26,67,6,78,56,34,83,8,,,,,,0.5736058250393317
427,myślenicki,Lubień,"Szkoła Podstawowa Nr 1 im. Króla Kazimierza
Wielkiego w Lubniu",Lubień,,44,11,64,6,73,54,44,64,4,,,,,,0.5056850818677178
428,myślenicki,Myślenice,"Szkoła Podstawowa Nr 2 im. Bohaterów
Westerplatte w Myślenicach",Myślenice,Żeromskiegoz,100,12,68,7,74,62,100,83,8,,,,,,0.6105680204203725
429,myślenicki,Myślenice,Szkoła Podstawowa,Droginia,,18,11,66,6,76,56,18,84,8,,,,,,0.5633952868381739
430,myślenicki,Myślenice,Szkoła Podstawowa Nr 6 w Myślenicach-Chełm,Chełm,,7,14,76,8,80,73,7,80,7,,,,,,0.7197766496662247
431,myślenicki,Myślenice,Szkoła Podstawowa,Osieczany,,25,16,67,6,70,65,25,69,5,,,,,,0.5801195003029
432,myślenicki,Myślenice,"Szkoła Podstawowa im. K. Makuszyńskiego w
Jaworniku",Jawornik,,38,26,69,7,77,62,38,73,6,,,,,,0.5629500728788045
433,myślenicki,Myślenice,Szkoła Podstawowa w Głogoczowie,Głogoczów,,29,34,71,7,78,64,29,66,5,,,,,,0.46134285136442765
434,myślenicki,Myślenice,"Szkoła Podstawowa im. Tadeusza Banachiewicza
w Porębie",Poręba,,11,0,76,8,80,71,11,80,7,,,,,,0.7360729365630609
435,myślenicki,Myślenice,Szkoła Podstawowa w Bysinie,Bysina,,16,31,60,5,77,43,16,67,5,,,,,,0.3774257859448972
436,myślenicki,Myślenice,"Szkoła Podstawowa im. Stanisława Wyspiańskiego
w Borzęcie",Borzęta,,17,29,66,6,71,61,17,76,6,,,,,,0.5985437524779756
437,myślenicki,Myślenice,"Szkoła Podstawowa im. 6 Pomorskiej Dywizji
Powietrzno-Desantowej",Trzemeśnia,,37,8,65,6,70,60,37,65,4,,,,,,0.5774496047672124
438,myślenicki,Myślenice,Szkoła Podstawowa im. Jana Kochanowskiego,Bęczarka,,16,6,80,9,83,77,16,93,9,,,,,,0.7913145321768981
439,myślenicki,Myślenice,"Szkoła Podstawowa im. Prof. Karoliny
Lanckorońskiej w Jasienicy",Jasienica,,18,17,68,7,79,57,18,75,6,,,,,,0.5678748888568431
440,myślenicki,Myślenice,"Szkoła Podstawowa im.św.St.Kostki w
Krzyszkowicach",Krzyszkowice,,27,15,65,6,69,61,27,74,6,,,,,,0.5829624472670907
441,myślenicki,Myślenice,Szkoła Podstawowa w Polance,Polanka,,15,27,60,5,66,55,,,,15,67,7,,,0.10349545716479519
442,myślenicki,Myślenice,Szkoła Podstawowa w Zasani,Zasań,,11,0,77,8,85,69,11,73,6,,,,,,0.6734416596624972
443,myślenicki,Myślenice,Szkoła Podstawowa w Zawadzie,Zawada,,8,25,83,9,88,79,8,71,5,,,,,,0.5430732086829422
444,myślenicki,Myślenice,"Szkoła Podstawowa nr 4 im. św. Jadwigi Królowej
w Myślenicach",Myślenice,Zdrojowa,25,20,74,8,83,64,25,81,7,,,,,,0.6406143576475672
445,myślenicki,Pcim,"Szkoła Podstawowa Nr 3 im. Adama Mickiewicza w
Stróży",Stróża,,15,13,76,8,78,74,15,79,7,,,,,,0.7106098864219772
446,myślenicki,Pcim,Szkoła Podstawowa nr 1 im. Królowej Jadwigi,Pcim,,47,21,67,6,73,61,47,76,6,,,,,,0.6093073753816952
447,myślenicki,Pcim,"Szkoła Podstawowa nr 1 im Marii Curie-
Skłodowskiej",Stróża,,12,17,65,6,72,58,12,74,6,,,,,,0.5764680667314172
448,myślenicki,Pcim,"Szkoła Podstawowa Nr 3 im. Armii Krajowej w
Pcimiu",Pcim,,15,13,63,5,74,52,15,69,5,,,,,,0.5113552870684341
449,myślenicki,Pcim,"Szkoła Podstawowa im. Marii Konopnickiej w
Trzebuni",Trzebunia,,30,27,70,7,75,65,30,71,5,,,,,,0.5470884029814898
450,myślenicki,Raciechowice,"Szkoła Podstawowa im. Mikołaja Kopernika w
Czasławiu",Czasław,pi,3,0,71,7,78,63,3,72,6,,,,,,0.6453735866922224
451,myślenicki,Raciechowice,Szkoła Podstawowa,Gruszów,,6,17,69,7,78,60,6,62,4,,,,,,0.4702760526649219
452,myślenicki,Raciechowice,"Szkoła Podstawowa im. Jana Kochanowskiego w
Raciechowicach",Raciechowice,z,24,13,64,6,72,56,24,62,4,,,,,,0.4966350093722115
453,myślenicki,Raciechowice,Szkoła Podstawowa im. Tadeusza Kościuszki,Krzesławice,,10,10,63,5,74,52,10,52,2,,,,,,0.38239695612569025
454,myślenicki,Siepraw,"Szkoła Podstawowa im. Świętego Brata Alberta w
Czechówce",Czechówka,Szkolna,15,13,71,7,79,62,15,79,7,,,,,,0.637723952265427
455,myślenicki,Siepraw,"Szkoła Podstawowa im. Tadeusza Kościuszki w
Sieprawiu",Siepraw,,60,18,68,7,74,63,60,75,6,,,,,,0.6294605967985303
456,myślenicki,Siepraw,Szkoła Podstawowa w Łyczance,Łyczanka,Dworska,14,43,65,6,71,60,14,62,4,,,,,,0.40342717854311694
457,myślenicki,Siepraw,"Szkoła Podstawowa im. Prymasa Tysiąclecia
Stefana Kardynała Wyszyńskiego w Zakliczynie",Zakliczyn,Podgórska,15,27,58,4,75,41,15,69,5,,,,,,0.3835943412384609
458,myślenicki,Sułkowice,"Szkoła Podstawowa im. Adama Mickiewicza w
Sułkowicach",Sułkowice,Tysiąclecia,68,12,63,5,71,56,68,76,6,,,,,,0.5455458318175962
459,myślenicki,Sułkowice,"Szkoła Podstawowa im. Króla Kazimierza III
Wielkiego w Rudniku",Rudnik,Szkolna,41,37,63,5,79,48,41,66,5,,,,,,0.38640935811593713
460,myślenicki,Sułkowice,Zespół Placówek Oświatowych w Harbutowicach,Harbutowice,,20,40,59,4,76,43,20,74,6,,,,,,0.4005290790109124
461,myślenicki,Sułkowice,"Szkoła Podstawowa im. Janusza Korczaka w
Biertowicach",Biertowice,,10,30,83,9,86,80,10,80,7,,,,,,0.6234213338514245
462,myślenicki,Sułkowice,"Szkoła Podstawowa im. Św. Jadwigi Królowej
Polski w Krzywaczce",Krzywaczka,,21,10,72,7,75,70,21,76,6,,,,,,0.6966218259176556
463,myślenicki,Tokarnia,Szkoła Podstawowa w Skomielnej Czarnej,"Skomielna
Czarna",,20,5,58,4,70,47,20,70,5,,,,,,0.45317575645020647
464,myślenicki,Tokarnia,Szkoła Podstawowa,Krzczonów,,33,21,64,6,71,57,33,64,4,,,,,,0.4920395670931721
465,myślenicki,Tokarnia,"Szkoła Podstawowa nr 2 im. Stanisława Marusarza
w Tokarni",Tokarnia,,18,33,50,2,63,37,,,,18,62,6,,,0.05753362509726476
466,myślenicki,Tokarnia,"Szkoła Podstawowa nr 1 im. Ks. Kard. Stefana
Wyszyńskiego Prymasa Tysiąclecia w Tokarni",Tokarnia,,29,17,65,6,76,53,29,66,5,,,,,,0.483565675582058
467,myślenicki,Wiśniowa,Szkoła Podstawowa im. Partyzantów,Lipnik,,16,13,51,2,56,46,16,47,1,,,,,,0.35009005562736734
468,myślenicki,Wiśniowa,"Szkoła Podstawowa im. Marii Konopnickiej w
Glichowie",Glichów,,9,11,60,5,69,51,9,69,5,,,,,,0.4934387697034062
469,myślenicki,Wiśniowa,Szkoła Podstawowa w Kobielniku,Kobielnik,,8,38,53,3,63,43,8,62,4,,,,,,0.37359259487983854
