     mwg14      | dochod_bud_pra 
 30640296704903 |           4396
 30640296704904 |           4723
 30640296704905 |           4983
 30640296705001 |           4652
 30640296705002 |           4587
 30640296705003 |           5008
 30640296705004 |           4783
 30640296705101 |           4411
 30640296705102 |           4877
 30640296705103 |           5079
 30640296705201 |           4499
 30640296705202 |           4728
 30640296705203 |           4787
 30640296705204 |           4889
 30640296705205 |           5158
 30640296705301 |           4802
 30640296705302 |           4907
 30640296705303 |           4877
 30640296705304 |           4785
 30640296705305 |           4785
 30640296705306 |           4785
 30640296705307 |           4785
 30640296705401 |           4718
 30640296705402 |           4718
 30640296705403 |           4688
 30640296705404 |           4737
 30640296705501 |           4695
 30640296705502 |           4695
 30640296705503 |           4955
 30640296705504 |           4695
 30640296705505 |           4370
 30640296705601 |           4871
 30640296705602 |           4871
 30640296705603 |           4871
 30640296705604 |           4871
 30640296705605 |           4811
 30640296705701 |           4808
 30640296705801 |           4607
 30640296705802 |           4777
 30640296705803 |           4987
 30640296705804 |           4789
 30640296705805 |           4789
 30640296705901 |           4878
 30640296705902 |           4396
 30640296705903 |           4757
 30640296705904 |           4555
 30640296705905 |           4736
 30640296705906 |           4878
 30640296705907 |           5803
 30640296706011 |           4481
 30640296706012 |           4787
 30640296706021 |           4688
 30640296706022 |           4715
 30640296706023 |           4739
 30640296706024 |           4326
 30640296706031 |           4616
 30640296706032 |           4749
 30640296706033 |           5097
 30640296706101 |           4731
 30640296706102 |           4326
 30640296706103 |           5190
 30640296706104 |           4593
 30640296706105 |           4731
 30640296706201 |           4769
 30640296706202 |           4773
 30640296706203 |           4903
 30640296706204 |           4773
 30640296706205 |           4684
 30640296706206 |           4773
 30640296706207 |           4431
 30640296706301 |           4810
 30640296706302 |           4810
 30640296706303 |           4810
 30640296706304 |           4810
 30640296706305 |           4810
 30640296706306 |           4791
 30640296706401 |           4727
 30640296706402 |           4595
 30640296706403 |           4327
 30640296706404 |           4867
 30640296706501 |           4744
 30640296706502 |           4639
 30640296706503 |           4583
 30640296706611 |           4367
 30640296706612 |           4311
 30640296706613 |           4471
 30640296706614 |           4594
 30640296706621 |           4656
 30640296706622 |           4723
 30640296706623 |           4512
 30640296706624 |           4612
 30640296706701 |           4811
 30640296706702 |           5025
 30640296706703 |           4811
 30640296706704 |           4811
 30640296706705 |           4575
 30640296706706 |           4811
 30640296706801 |           4774
 30640296706802 |           4774
 30640296706803 |           5114
 30640296706804 |           4812
 30640296706901 |           4826
 30640296706902 |           4826
 30640296706903 |           4826
 30640296706904 |           4826
 30640296706905 |           4826
 30640296706906 |           4456
 30640296706907 |           5662
 30640296706908 |           4690
 30640296707001 |           4765
 30640296707002 |           4765
 30640296707003 |           4765
 30640296707004 |           4765
 30640296707005 |           4765
 30640296707006 |           4871
 30640296707007 |           4994
 30640296707101 |           4602
 30640296707102 |           4667
 30640296707103 |           4796
 30640296707104 |           4853
 30640296707201 |           4709
 30640296707202 |           4449
 30640296707203 |           4709
 30640296707204 |           4709
 30640296707205 |           4709
 30640296707301 |           4783
 30640296707302 |           4755
 30640296707303 |           5320
 30640296707304 |           4478
 30640296707305 |           4516
 30640296707306 |           4755
 30640296707501 |           4557
 30640296707502 |           4678
 30640296707503 |           4896
 30640296707504 |           4819
 30640296707505 |           4750
 30640296707506 |           4891
 30640296707601 |           4830
 30640296707602 |           4546
 30640296707603 |           4649
 30640296707604 |           4575
 30640296707605 |           4649
 30640296707701 |           4900
 30640296707702 |           4675
 30640296707703 |           4482
 30640296707704 |           4747
 30640296707705 |           4747
 30640296707911 |           4613
 30640296707912 |           4613
 30640296707913 |           4213
 30640296707914 |           4613
 30640296707915 |           4613
 30640296707921 |           4617
 30640296707922 |           4746
 30640296707923 |           4746
 30640296707924 |           4746
 30640296708101 |           4851
 30640296708102 |           4470
 30640296708103 |           4631
 30640296708201 |           4734
 30640296708202 |           4915
 30640296708203 |           4689
 30640296708204 |           4708
 30640296708205 |           4625
 30640296708206 |           4760
 30640296708207 |           4907
 30640296708208 |           4760
 30640296708301 |           4752
 30640296708302 |           4713
 30640296708303 |           5053
 30640296708304 |           4752
 30640296708305 |           4665
 30640296708306 |           4833
 30640296708307 |           4752
 30640296708501 |           4739
 30640296708502 |           4729
 30640296708503 |           4771
 30640296708504 |           4745
 30640296708505 |           4745
 30640296708601 |           4697
 30640296708602 |           4682
 30640296708603 |           4629
 30640296708604 |           5001
 30640296708605 |           4490
 30640296708701 |           4762
 30640296708702 |           4762
 30640296708703 |           4807
 30640296708704 |           4745
 30640296708705 |           4794
 30640296708706 |           4600
 30640296708801 |           4616
 30640296708802 |           4947
 30640296708803 |           4532
 30640296708804 |           4679
 30640296708901 |           4758
 30640296708902 |           4845
 30640296708903 |           4847
 30640296708904 |           4616
 30640296708905 |           4688
 30640296709001 |           4812
 30640296709002 |           4751
 30640296709003 |           4751
 30640296709004 |           4751
